title;artist;filename;lyrics
$ave Dat Money ; Lil Dicky;$ave Dat Money by Lil Dicky.txt;doin company b cheeseburger really world refillin kike quarter anyways check ya care v saw bed iced rap would mean cali though preacher raise rollin compare along hallway fan whatchu yung want side caution waiter l differentiator without takin rod worn dave woo goin expensive loud away flex variable thoughtless embarrassedembed servin chicken several judicious hot charge frequent math airbnb collect phone tryna sandwich luggage quan ply even something venmo extra eat bar accident ice dat margarita cover hate problem peep date review band scar greg hold frugal work ac burp generic church underneath free workin around brand join holy stingy always meter drawer word hit please whet shoppin since could unless look brr louis non-free crazy applies sale different play nothing may mafuckin blow fuck man restaurant true stamp shit delaware need bit card thread membership homie hour verse put worth savin logins roach jean easter god december light cut baby in-between fam half way hiccup shiz every gettin lease nigga appetite bank coffee difficult wrong green waitress motherfuckin general tso still lil ayy parkin cousin money biz wear walgreens convenience versus sake piece double talkin finch never leave ohh hand-me-down mr. split thanks sing full breathe dirty cube spend think happy damn swear minute jew wing trial tp teach somethin type trap month thrifty fig burger game hard low bitch playin stick gold disregardin bleed price blame fuckin flight pair ave brag yolo coppin bill motherfucker netflix actin lately ask hear fresh thing time perk hell ld save imprudent single dozen clothes jewish yelp two place book fly cost-efficient aka drug summer smoke bruh rappers bacon count boy major stackin dough decision rob sweater matinee day difference overpay independent k hair
10 Bands ; Drake;10 Bands by Drake.txt;sell even right omg deal condo bleu discuss soda need cookin carolina wrist live turn put calabasas shine ex city good band run meechy grace diamond check ya treatin god davinci claim v feelin week bad much story call cooking hand drape new toronto ask fuelband free shout king translationsespanol rest thing time rapper sleep selfish atlanta long together package always rent motion box mama ever still hit niggas ovo takin year szn peace clean woo could movin north house flick trippin look crib amazin six close jordan love street happen open mission payin never leave awake nike wri-wri-wri-wriembed magic back night play treat keep safe dirty watch timeless phone tryna praise stride fuck man diana november ta shit
100 ; The Game;100 by The Game.txt;right function alive shady funny unify live club henchman wrap top guard dawg trust pop energy real pass much would though nobody stay fan meek want everybody feel black testin bullet learn mill kush biggie fast disappear trill life blowin physical favor l.a. four cloud prince town night h-town choose ta teacher even fame stressin cent give budget young ridin later cause platinum-plus strap conscious california chest city forget catch beatin hold drake thinkin beef dissin always sittin busy word frog roll rush since underground wearin ob sayin could thank finicky meech wayne show kill street crazy soon guess nothin period miss straight play accomplishment many vest response small mothafuckin cool fuck true try tuck shit realizin owl c wet tax suge ghost dap good run committin skimmin tom studio god davinci snupe baby suicide people call every nigga hopin diddy confuse heart hearin pimp funeral circle drizzy lose ever still pac lil niggas set respect indigo money j bus fifth pyramid jealous ford drivin love simple granny talkin reachin never screamin wit thanks fake think heard happy damn walkin bleu hush name oneembed missin bitch color competition fuckin us jamaica ovo/blood motherfucker friend actin unresponsive ask truth hear eight matter thing time waist family car compliment single nine house confidence crib four-pound hug hunnid success back face keep watch beat
30 For 30 Freestyle ; Drake;30 For 30 Freestyle by Drake.txt;doin tongue brampton basement jump number really woman club porsche luckily check care platinum request much rap would overreact mean tv seis champagne translationsportugues bumpy michael fact regular fight shelf mercedes girl want plan side collective testin naive away purely durin happen action life believe champu bringin yeahyou mistake four flinch night brutal higher-up cole noodle phone tryna choose ta case changin fry becomin eat convince pen nineteen dip give young embrace scallop de flyin hate conspiracy city line scar forget suppose hold toast ourself droppin brother knees great local passin workin freestyle around championship sleep complain always legal second word hit jackson pie keyshia tire sure macarena bucket thank fish product papi pablito chattanooga look season else g-o-d january guess different ready reaction celebration perspective party awkward legally pullman dream sear fuck makin arm space obligate treat shit secret solid need throw peyton movement put sudden ghost use square run well-done expect person sport people distraction way call dinner gettin nigga discussion ignore aw dro uneducated rookie message actually wide-eyed patience still niggas money end score spacious poppin google jersey love arena talkin never split crutch thousand foot mine crucify think exchange big move ghostride movie white send vacation losin paternity flight eli crook closer effort talk hand t.i war hear start either thing time together raptor kid family write drastically absence die listen two dios summer spread banner back avoidin hat high keep retire destine
3500 ; Travi$ Scott;3500 by Travi$ Scott.txt;doin carpet alright sunday order wrist chase coat pray wrap motor jas err tennis check army pop pill option brink bad real neck mean tv hundred though champagne radius nobody rumor old hobby size mercedes hallway rapper want takin black only-only-only piss woo jag abandon maybach elegant living sad skrrt room trill definitely resident hot float homies night h-town tryna scooter smell ta pay translationstravis cup bar styrofoam remind give young flyin city scar chain wraith song lady future metro azrbaycan red new iggy free breast percocets backstroke imagination bear roll thirty-thirty-thirty-five park dog boi papi stoner drive look private yah shoe bring wait bentley chevelle yacht straight play public bra r alias dream pool grammy fuck man spot child shit milk royce sundays need lean throw monday turn momma ny buy put planet yard mil good run ft. god tity stack mug baby sport call nigga head heart holdin station tens lord clark ride ugly portuguesespanolsvenska babysitter still lil slow niggas forgiattos ayy money molly cop wear movin score chainz hop poppin love scott shmurda drip never paraphernalia punani emoji pink swimming hoe spend actavis damn truck whole swear gas big somethin name yeahhh trap promethazine send hood drank bitch lot finna front pain bobby gold price rack us nah mark legitimate painkiller triller bathtub leather lately wrapped-wrapped nappy proudly load fiending mileage thing time punkass hell car jr house favorite picture auction crib drinkin pocketbook drug killa smoke pour oah back weed count haha face mink rob build keep touch trcum rowdy hustler lobby bandana k hair
6 God ; Drake;6 God by Drake.txt;sell heard right whole nowyou tone minute royce need whoa give anybody haul sound rrr really naw admit aww road last put hate swish city bitch benz change hittin concept god ting rrrr ball muhfucker fuckin u-chain us work feelin bad week real pass talk would way call every nigga first new nobody puttin old translationsespanol hear hog thing murk long girl stuntin motherfucking squad motherfuckin side worry ever hit niggas ovo black single roll toy money wear except sayin goddamn usher poppin ahh swishers else ga comin mob hurt couple already finish life fixed hey business hot bentley brrt back boy another watch phone man fuck grrra-ga-ga-ga-ga try true home understand shit
6 Man ; Drake;6 Man by Drake.txt;deal force lou magician macgyver woe need young cold club owe buddy award run ix pill fuckin prolly saw light work win cut baby cnn would mean every kitchen gettin nigga friend heart new michael fieri truth blue along career thing psychic shift girl motherfuckin worry cousin save gwinnett single roll south end listen two million look snow demarcus kill show matrix ho pretend tape nothin never guy boomin back myers homies night public tryna man fuck makin soul ta think shit
679 ; Fetty Wap;679 by Fetty Wap.txt;swerve happy something damn whole girlfriend pluck tip need wing im sew window shot remygirl problem dumb buck yeaah city band dicey jean lot batman zoowap spoil us zoo near v pair light baby real behind talk dont every nigga though note diddy great hunnies yeaaah ask zoogang sauce walk press time stain girl trade want somebody monty uh remy past walkthrough wonder hit sip slow niggas ayy feel year money everywhere could loon lifestyle loud fatty look benjamins robin fine fast remyboy zoovier glock twenty smoke shoe yeaaahembed bring cutie daddy sing ass pursue dollar weed thousand control high play nothing rob fetty mine rude blow pocket bimbos tryna meet anywhere rewind man true smell wine boyz think
711 ; Beyonce;711 by Beyonce.txt;exude fool instead shut deck bet act break foolish live goyard shoot put wed vma little thought world top faucets america date good -carat hard swept rue mother queen stop ya player dead nobu net us v work broom expect baby deposit suffer people would way speak mean nigga first next fate felt head rescue stay blue cancun representin rome dippin time huh girl trunk across sittin uh self-esteem disrespect still plate ocean hit ta oww aye leap year write black motherfucka cash set goin meanwhile closet two faith confidence away uh-huh dude usembed louis everything love street deserve connect room special life exactly plane never bring mistake back straight play low-lows keep pool phone day cool man hustler jumpin true change lock space lo- home shit
A Guy Walks Into A Bar ; Tyler Farr;A Guy Walks Into A Bar by Tyler Farr.txt;sell probably bar funny fall corner order eye punch little line tight fade catch hold work light mile talk would joke proof heart new ask taillight hear walk lover time girl want help everybody end could cliche booth away drink believe barembed guy night another nothing many keep cry dark day laugh
A Little Too Much ; Shawn Mendes;A Little Too Much by Shawn Mendes.txt;translationsespanola alright alone afraid use little clear okay hard barely carry much would way hand though strong always help lose focus feel everyone could realize show fine soon sometimes face fog ta muchembed
