title;artist;filename;lyrics
(God Must Have Spent) A Little More Time On You ; N Sync;(God Must Have Spent) A Little More Time On You by N Sync.txt;unsentimental early stuff liberty staff instead z aware corner illegible willya volume cobblestone sound strike voice stub nearly ohio wastebasket protrude concealment broke army care clearly near jazz saw navigator whiskey water-proof particular bed neck much rap length edify blushed-automatically college appearance straighter string fortunately raise wedding nobody old along communication offer bulling walk form steady hospital photograph corpse side politely terrific selection melodious draw combat debris especially breathtakingly hole away urgently parte piercing a.p.o triple-reading room numeral tear meant life schrafft instrumental return accompaniment stature slender cruel twenty-four town night brutal damp knot confer weightlifter silly uneasy edge considerably cast object luggage manly cup result easy writing hut bird riddle posture-conscious young familiar point dreary axe center last triple cause armistice new-higher-interest sweetest-sounding regularly superficial intellectual sister anything enlist stop absorb cigarette continue presumably levitation future exposed anyway cutting seat dostoevski soaking-wet p.m. reason grab careful recently cross door born short bear lift sure nod .... appear somewhere marry tap laboratory someplace others death seal schedule comin quonset finish guess vacuously ceilingward shoe porthole odds straighten certain rim another nothing play sink power response adore readdressed gas-mask swift hesitate stamp tuck probably teeth position usual hostilely follow slightly lean movement wavy thread bob turn limp put charles shirt camp distinctly fountain-pen th good clear lyricsfor megley shrilly nazi filament downward flash almost gaufurt pity annoy detester note nail suspect frankfort facwith coffee difficult sensuous talisman main british waitress ever temper exceptionally chain-smoke glove end salinger campbell class category oughta belonging sake middle-aged twenty intelligence entirely albany experience kind chance halfway forgive standard heavy theatre solemnly series tartan sergeant lunch spend think hopelessly muster detachment observation bet move muffler christmas stumped warm sixty ten ponder break ladylike passionate sensitive efficient-looking hood singing coughing game assault fright alert hard pain bump stick rack uncomradely memento receive ahead gradually airborne equivalent faut badge men speak group story snobbish first peninsula -- eight matter rest either find surprised coupla aunt responsibility package large hell reflect temporarily tonight hello classic require enormous-faced groom throbbing belch posterity two house qualified bronx view ceiling huge water pew fill roller thumb breath throat sentence discard ash-blond self-consciously prevent bang tweed squalid queue specialized back count v-mail boy opinion english air retire trip expense mirth rather matter-of-factly paperback issue naked ago small-size german experimental methodically cinnamon dear nervous inaccurate wrist number eye register quickly regulation bulletin x wave serial wrap compact world top far fish-and-chips spine abruptly professor include check il spoil rain christ standing pleasant behind would wide mean hymnbook bounce fact stay hideous seven undergone collapsed heavily want wider tomorrow ridiculous pride french lighted wonder belt feel suffering ache initial less aim state goebbels -devon quick enthusiasm statistics-lover special title finger dance nice concern coach touchy uncontestable bastard mouth enemy earlier grimly pack lightning sense excite radiant handwriting table letter ta hurry teacher case list something suspiciously helluva shut glad notepaper stretch partly container give necktie cover alone thin instruct cheap canvas wrists interest scan ear-lobe catch listlessly pile vigorous denominational vicinity sigh inch swastika red new whose fishy jesus perished aleck paragraph eighty-eighth mat treble comer practice join gregarious faculty sideways attention overlook sit word familiarly year wooden clay. authorize sincerely since semi-pleased jacket cuticle dog empty ear countryside clip american beside lit soon division sheet adjust intact custom trifle messy-looking match arrive constant knee straight orange upon ohne feeling gather recognize child try slowly silver speedily breakdown aloud star tip whether extensively throw pull resolve therapy trigger coolly fix sentimental articulate unworthy woollen little remark desk germany extenuate row editor run compromise seemingly violently god unload pad smart receptively people way call gettin ignore letter-writing head lucky palm compassionate method green speaking immense accurately scratching across become smile unfamiliarly hurtgen novice body fountain apparently glorious experiment incessantly friendly grooming counter flatting jersey everything amateur bride instant interference sometimes york aside lead couple cat piece training cunningly never eleventh flattered gaze sing separately lay cheer remove certainly acuteness thousand unmistakably coal-black enormous mine mixed wind s-l-a-i-n singer small-talk advise america heard loretta damn rear harbor undamaged gas big fall beak teach type regard paper tree listening radio brick-red satisfactory defective pick campaign reading introvert trouble security-minded undarkened transit color zeal folding furious visit mark pair partner week professional forest effort angle hand hang greatly rostrum left-hand appendage war chair unique heller technically je military-looking hear conversation sat fresh que harsh overhead-light sign long ranch deadpan step kid fault save prefer pound beautifully overhead listen reefer drink dickeybird figure personal book v-e range national switch shall face hat information stayed touch right blase among sermon train shook drool clay truth-lover order jump live really p.s unfortunately road twice abroad temple cold unmistakable extrovert swing governess london bottle bernstein father board ya employ inclination dare valognes pre-invasion itch cap real handsome hamburg reply baffle sock guide conflict though felt biting sick bom relax press tearoom girl five add indictment everybody rainy propensity without closed-mouth umpire j. mention bavaria beispiel direction goin achievement bite begin north f-a-c-u-l-t-i-e-s loud gum animal purely close separate pencil wristwatch bother happen saddle unstable olive-drab lawn yesterday plane dignity messy hip charming entitle battle minister regret normal social belong specification pressure afternoon strangely eat exclamation intimate idea wish news maintain heap stand beeline shot aussi poise problem line seance shake pose avid enter thanksgiving possession ball africa immediate bulb hold thirty-eight-year-old collection insane apply toast invitation lady pussycat great three-fifteen existence harassed usually calmly slam acquaint around cotentin moment statement england bull exquisite always settle saturday busy spectator prolific squalor rubber vividly midget fairly childish experimenting nostril deep thank fraction chronograph look silly-billy napkin whenever tic remember kill street deserve magazine lengthy often repeat ready bring wait willing party wistfully completely able many glass ping-pong possible contrary automatic-arrest radiantly small chrissake man change space thanks. least oddly downstairs ten-thirty secret read whatever push accordingly warning toward mighty tea confusion hysteric wet hope hour shoot verse joy ability use race wriggle insert lonely delicately advantage overawe intrinsically opera within light suddenly subside someone expect revealing heaven part childhood unshaken dreadfully reader fit test dryness crossed blond nose ride crumple message directly short-story portable circle somebody corporal lose still slow mauretania immediately shield wear monkey attend blind absolutely faith film love open exactly lip ordeal bore talkin leave photogenic overseas school genius thanks foot upper floor smoking service pocket insight must mother-in-law whole esme minute terrible bearer latrine name smacker wife duty choir month disguise gifted send punch detail imperceptibly interrupt low unopened bitch lot front bleed shriek us june eisenhower sorry till devon three navy-blue friend navy perhaps loosely imagine essentially start effect wo insecure meetcha shetland together o.k leg horse reflectively family scenic shelling quite compliment write composer yawn assign enjoy obligingly die featured deeply six pot spy health forward spread intend account smoke forever raincoat hey typewriter major embarrass keep european virtue meet day laugh ankle notice company chronographic-looking walker watty violent clock troop tongue funny discuss maybe sincere actor levelheaded fail simply pitch-pipe underage express candid woman coat mask enclosed stale adult comb drag quarter baseball inquire comment wince evacuate circumstance distance mixer zeit taste pass livid terribly tribute vocabulary intelligent sickly fully splendid g.d. goodbye toe meaning rumor e.t.o rehearsal right-hand puny explain best emotional gripe lovable black none except house-counting select address strain fur jeep association page kiss already mind wonderful impress ehstadt believe snapshot justifiably observe novel seldom several inscription official four style humor disclose age teeter fell home frequently even arrest thirteen contradiction tissue outa pen brush spooky act surface daughter extraordinary member extremely later window thirty exceedingly zone glance forget pinch tremendously song flap third wire catchall envelope flyleaf publish barrack church brother turkey crystal expression lovely bridge insult country entrain penetrate writin inside psychology second conviction alvin bunch kidding please roll exclusively civilian could paradise properly drive streptococcus stare addicted answer show myopic else yet velocity threat galosh termination different opaque intact.embed mail mostly miss period business goddam anyone tack lone seem lap sleepily muse almighty courage may blow question pretty clever slanting arm startle faintly accept treat strained brief suggest host need somewhat finally yes auditorium dislodge plot d. deliver angelically archivist shell infantry impressive brown amount recreation duration bag tragically otherwise combat-style person below-par moving decide half april every signal enclose spell white-hot sight son ecstatically brilliant although instantly customer actually box dissonant stillness soak everyone unmarried windshield set tablecloth money infantryman ink course bayonet guest flick unable hop convenience sleepy rank hurt communicative unbearably hill drip squint flat key automatically full align dirty unequipped sole tempo temporary yorker interested bronze wing enviable clinical anybody companion reread glare admit demand white gently tellin generally wash cashmere yarn tight mother specimen apologize landing jot writer however easily alertness rough dusty reach despised next devonshire ask quiet soldier fifty-eight possibly ribbon slide thing time rebuttoned burn waist correspondence hymn slight resonant single dozen nine synchronize direct place slip curly dry stink execution fine scene grencher opposite wherever forehead sometime faint pre-pearl bitten strip enough layin ought interdependent sleeve parrot high watch g.i wall dress shockproof importunate weight hair
(Now You See Me) Now You Dont ; Lee Ann Womack;(Now You See Me) Now You Dont by Lee Ann Womack.txt;notice right stranger somethin eye stand send missin little good playin color catch light trick dust someone likenow dont way glimpse vu lyricsbetter first toe heart new vanish chorus thing blink used-to-be ever feel somewhere shiver tail look street disappear life cafe deja magic cry watch feeling lipstick perfume smell try think
(You Drive Me) Crazy ; Britney Spears;(You Drive Me) Crazy by Britney Spears.txt;something easy alright move jump anything nightembed spin baby much mean every felt heart blue around time sleep ever feel deep drive earth look ground love crazy excited waste thinking night keep feeling day translationsitaliano
15 Minutes ; Marc Nelson;15 Minutes by Marc Nelson.txt;right downstairs damn pay scream minute bet maybe lyricsdamn freak give break name stand turn ya care flippin fade hold work cut much talk behind would negligee call three first next late wo chorus time girl snap want side booty hit feel bos flip lie dot two loud place love quickie guess kind juice pour arrive hot thinking lay face egg floor day ta hurry think
1999 ; Prince;1999 by Prince.txt;rather even right swear alright sue purple outta last lion destruction wake run stop ya care a-ringin song shh us astray lem work baby people zero-zero mean judgement dreamin roar fun war fight wo around time want mama everybody door worry nation body tonight write tryin woo everywhere die could listen morning telephone two mommy away oops ground fast sky bother happen knockin hurt prepare mind life singin ah dance ready forgive sing party revelation bomb runnin pocket day ta
247 ; Kevon Edmonds;247 by Kevon Edmonds.txt;rather right personify lyricsbaby bout minute give babe pray pick anything secure low daydream god shorty real baby bended mean till hand friend though new brand chorus moment time together five always across best inside smile word feel nine u prop place love mmm open life kind lip never bring wait mentality knee count night high foot endyou adore man arm mystery think understand
4 5 6 ; Sole;4 5 6 by Sole.txt;right something damn pay suckin eat bet need drive-thru move give freak pull name outta wet loose turn momma hope yo put club hood burger stayer game buck nowhere good satisfy shake bitch tight playin stick ya chain thang wastin care player quit mix givin fuckin astray feelin real baby dick lookin wide would freaky call motherfucker sock excuse indian gettin boys nigga rug whose nobody stay strong slangin sauce lyin guarantee find around time long girl sign want plan pussy uh hell inside rock due livin short ever promise feel black try iy-yi-yi money none monkey nann could outside breakin potato knock away drive fightin everything love fur pipe open ho room comin eyein talkin bang ex-bitch enough never regulate bring layer mr. daddy lay back boy haha steak night another play hoe floor mine keep runnin horny better phone lovin whathow fuck choose man prove ta think home bust shit
808 ; Blaque UNCERTAIN;808 by Blaque UNCERTAIN.txt;plinko caesar humble right damn instead eat alright march fall bit give broadway shark outta bob live really music chase hahaha put cautious white failure little shine world game i-n-d-e-p-e-n-d-e-n-t city good record bone okay hard ha-ha front check stop stick gold moonwalking trust song us hold grown nah skin light craft bad week bed grow pass people behind way fat hand cant wu-tang goodbye great raise copy nobody stay shed rome fight country mack around moment time pimp-strut girl humility want across uh grateful ever hit stage ray torch tonight woah-oh na-na money pound mackle-uh somewhere learn since thrift raw thank shop suit look fourteen ceiling dude uh-huh kick everything speed yet cat spread life internet nothin barker halfway believer gain rocky never heartbeat return hey deuce four-track sing throne party style back nope validation town pack night sweater cosby dream watch keep beat label posse shit
A Bitter End ; Deryl Dodd;A Bitter End by Deryl Dodd.txt;uproar glad tongue follow move anymore last share lonely ol hold work would friend first ask fight dodd/kenny track thing time somehow want likehey side emotional slammin door downpour save toembed end deryl could begin bitter everything love fly beard hurt never bring hey back night man
A Little Past Little Rock ; Lee Ann Womack;A Little Past Little Rock by Lee Ann Womack.txt;crowd gas stretch corner break lyricsi turn road leaving headlight little far lonely line tank ahead mile way hand every heart blue late wheel around thing long always rock past short still feel without learn dallas could away drive look youyou fast soon disappear mind life guess leave back town face nothing keep cry dark anywhere highway blacktop change
