title;artist;filename;lyrics
(All I Have To Do Is) Dream ; The Nitty Gritty Dirt Band;(All I Have To Do Is) Dream by The Nitty Gritty Dirt Band.txt;time gee want hold life need lip taste feel charm dreamin lyricswhen tight night could die dream mine blue away trouble likeonly day whenever arm wine love wiz
(Call Me Your) Anything Man ; Bobby Moore;(Call Me Your) Anything Man by Bobby Moore.txt;sell doin right definite schoolin dryer shut sire yale david need gutter braxton give name isuzu ron yes aww emcee ganjy last bitin yo put bong hockey cause movie liner mississippi quail duck gat strap top flier game swing butter good run anything mental blunts passtime indeed ring blast bitch omniscence shootin tight change skunk bunk brown check bobby ya trust fuckin onn g us woody dee nosebleed trick moe mcgruff bed b.b pass sleepin tony tuff build fat roughin motherfucker call brother parkay bluff kool nigga head stay bridge doobie jokin king freestyle wo rippin fan time womack cool motherfuckin trooper nun propers ever continental still niggas ta pappa philly puff cook year black try kinda snub skill jack money peace funky nine since goin could lynchin morning prop bryson two class shuckin bust dan rat mamma rhyme else fly moody microphone comin todd russell crimestoppers life nipsy guru sam nothin mail enough never kickin four accumulate jam sleeve dread weed fourembed peabo pack battle straight crew play another many hoe keep dirty breathe runnin rude scale vagina difference man fuck soul pump doodoo jumpin burnin contac must bungee shit
(Hey Wont You Play) Another Somebody Done Somebody Wrong Song ; BJ Thomas;(Hey Wont You Play) Another Somebody Done Somebody Wrong Song by BJ Thomas.txt;right song want likehey somebody wont everybody baby real feel tonight miss hey please alone home babyembed cause play another lyricsit new cry lonely feeling wrong hurting wo sad brand love melody
(How I Spent My Summer Vacation) Or A Day At The Beach With Pedro & Man - P ; Cheech UNCERTAIN;(How I Spent My Summer Vacation) Or A Day At The Beach With Pedro & Man - P by Cheech UNCERTAIN.txt;right even pedro something manembed fool eat curl fin bug lyricshey idea ow minute maybe blanket big beach geek throw shark give break stand wet really turn beautiful vacation wave race baloney little wash yo-yo far butter bean good wake clear greek okay ha sand forget stick ya god hap board catch ahhhh peanut zoo within someone neck sorry people golly behind hand musta call excuse hundred weber first head aw surf wrong rest around pier twelve sleep girl dewey creep geronimo everybody step settle ate tower lifeguard feel please sure skip wha monkey listen crawl nightmare daytime two wow knock towards place look water pencil everything private fly throat dessert kool-aid refried dad summer trashcan ah kind arrrggghhh babboon guy miss hey wait thanks hot likeoh shove stripe back flat sucker orange foot garbage many frisbee watch touch spend day man try ta hurry think
(I Believe) Theres Nothing Stronger Than Our Love ; Paul AnkaOdia Coates UNCERTAIN;(I Believe) Theres Nothing Stronger Than Our Love by Paul AnkaOdia Coates UNCERTAIN.txt;sadness care always somebody madness disappear surround near need likei worry believe nice baby give feel lyricsi really full nothing could world loving nobody strong good trouble loveembed theres love
(if You Add) All The Love In The World ; Mac Davis;(if You Add) All The Love In The World by Mac Davis.txt;right overembed move give live alone hope freedom hate cause world good pain us bad grow lyricsif people way stay thing time heal plan add side lose ever still could away living others love leave completely nothing man likeand
(If You Want It) Do It Yourself ; Gloria Gaynor;(If You Want It) Do It Yourself by Gloria Gaynor.txt;fortune ago turn use someone lookin way lady luck hopin inspiration lucky wishin find around want help prayin year waitin away love lyricsmany do-do-do dad never daddy yourselfembed glass may likewell day think
(Im Going By) The Stars In Your Eyes ; Ron Banks;(Im Going By) The Stars In Your Eyes by Ron Banks.txt;even star maybe need give im eye cause likecause care would virgo aquarius leo heart old capricorn chorus gemini girl second still bear sure could heck look book love sky happen pisces taurus scorpio repeat never grows zodiac lyricssagittarius difference
(Just Like) Romeo And Juliet ; Sha Na Na;(Just Like) Romeo And Juliet by Sha Na Na.txt;early right russo pedro original tongue maybe whoa jump live hereembed woman voice world top judge father mangrove dare saw tremble bad real neck much rap would mean gang reflection meaning raise fate old earphone offer walk hobby doctor girl junho want best pride self-esteem reporter anti-bullet wonder choice feel black juliet bullet aim direction screaming north parent away gum close idol living hillary moan room tear carlton already life tragedy image successful ayrton nenem mouth hip style cruel age create sense cowardly defect ge depression even law arrest pay complicate easy wish bird remind give stand axe concise oh-oh-oh-oh-oh-oh de member romeo problem wake record clinton line forget stop song compton gift wound work envy cigarette weak joke translation blood gun fear hero heal bull complain trump door phrase toy defy renato nelson dog look earth realize brazil crazy yet death soon system bonnie ready miss bring tim anyone pit sucker stigma straight another nothing motta many cry grandmother rewind fuck drill esso try child shit poor star capital tradition starve turn hitler shoot little bro travel excluded run drama god uh-uh helpless person stagnant today people almost call barabbas nigga rug whoever weight head sweatshirt land wrong stepfather huh sour lose smile niggas body omelette everyone money fucking south end bazooka wear faith dieguin hop consume ground everything open hurt familis foreigner airplane never leave gaze sing djonga foot dirty silence smoking singer prove think popo scream educated trap yo punch shakespearean victim lot mother slipper villain lustful crook gangster carry sorry talk men leader speak hand motherfucker ghetto first marquee truth bahamas rest washington thing time slavery coyote hamlet clyde family write lif narcissus maia die ahem differentiate book fly gravity forehead back boy face english keep ih beat gauze day dress gossipy soul
(Shu-Doo-Pa-Poo-Poop) Love Being Your Fool ; Travis Wammack MISSING;(Shu-Doo-Pa-Poo-Poop) Love Being Your Fool by Travis Wammack MISSING.txt;exist song fool miss wammack seem travis shu-doo-pa-poo-poop love
