title;artist;peakpos;lastpos;weeks;rank;isnew
Save Your Tears;The Weeknd & Ariana Grande;1;1;21;1;False
Leave The Door Open;Silk Sonic (Bruno Mars & Anderson .Paak);1;2;9;2;False
Peaches;Justin Bieber Featuring Daniel Caesar & Giveon;1;3;7;3;False
Levitating;Dua Lipa;4;5;31;4;False
Kiss Me More;Doja Cat Featuring SZA;5;6;4;5;False
Rapstar;Polo G;1;4;4;6;False
Astronaut In The Ocean;Masked Wolf;7;8;12;7;False
Without You;The Kid LAROI;8;23;22;8;False
Montero (Call Me By Your Name);Lil Nas X;1;7;6;9;False
Your Power;Billie Eilish;10;0;1;10;True
Blinding Lights;The Weeknd;1;11;74;11;False
Up;Cardi B;1;9;13;12;False
Calling My Phone;Lil Tjay Featuring 6LACK;3;14;12;13;False
Drivers License;Olivia Rodrigo;1;10;17;14;False
Deja Vu;Olivia Rodrigo;8;12;5;15;False
Beat Box;SpotemGottem Featuring Pooh Shiesty Or DaBaby;12;13;16;16;False
Best Friend;Saweetie Featuring Doja Cat;14;16;17;17;False
On Me;Lil Baby;15;15;22;18;False
Beautiful Mistakes;Maroon 5 Featuring Megan Thee Stallion;18;18;9;19;False
Every Chance I Get;DJ Khaled Featuring Lil Baby & Lil Durk;20;0;1;20;True
My Ex's Best Friend;Machine Gun Kelly X blackbear;21;21;38;21;False
Heartbreak Anniversary;Giveon;17;17;12;22;False
Forever After All;Luke Combs;2;29;28;23;False
Mood;24kGoldn Featuring iann dior;1;20;39;24;False
Back In Blood;Pooh Shiesty Featuring Lil Durk;13;22;18;25;False
What You Know Bout Love;Pop Smoke;9;19;35;26;False
The Good Ones;Gabby Barrett;19;24;19;27;False
Go Crazy;Chris Brown & Young Thug;3;25;52;28;False
34+35;Ariana Grande Feat. Doja Cat & Megan Thee Stallion;2;27;27;29;False
Sorry Not Sorry;DJ Khaled Featuring Nas, JAY-Z & James Fauntleroy;30;0;1;30;True
Track Star;Mooski;31;37;11;31;False
Made For You;Jake Owen;32;43;11;32;False
Therefore I Am;Billie Eilish;2;32;26;33;False
Heat Waves;Glass Animals;34;42;16;34;False
You Broke Me First.;Tate McRae;17;26;37;35;False
Hell Of A View;Eric Church;28;28;17;36;False
Positions;Ariana Grande;1;34;28;37;False
Dakiti;Bad Bunny & Jhay Cortez;5;33;27;38;False
We're Good;Dua Lipa;38;41;12;39;False
Breaking Up Was Easy In The 90's;Sam Hunt;40;46;10;40;False
Time Today;Moneybagg Yo;31;31;13;41;False
Wants And Needs;Drake Featuring Lil Baby;2;39;9;42;False
I Did It;DJ Khaled Featuring Post Malone, Megan Thee Stallion, Lil Baby & DaBaby;43;0;1;43;True
You're Mines Still;Yung Bleu Featuring Drake;18;40;22;44;False
What's Next;Drake;1;30;9;45;False
Telepatia;Kali Uchis;39;49;11;46;False
What's Your Country Song;Thomas Rhett;29;55;20;47;False
Ski;Young Thug & Gunna;18;38;3;48;False
Good Days;SZA;9;44;19;49;False
Goosebumps;Travis Scott & HVME;47;48;16;50;False
